web,plant,symmetry,n.poll,n.shared,mn.n.shared,md.n.shared
M_PL_030,Montricharida arborescens,zygomorphic,1,0,0,0
M_PL_030,Thalia geniculata,zygomorphic,1,0,0,0
M_PL_031,Humiria balsamifera,actinomorphic,11,9,0.914893617021277,1
M_PL_031,Poecilandra retusa,actinomorphic,8,8,1.06382978723404,0
M_PL_031,Bonnetia sessilis,actinomorphic,7,7,1.27659574468085,1
M_PL_031,Brocchinia acuminata,actinomorphic,7,6,0.340425531914894,0
M_PL_031,Clusia pusilla,actinomorphic,7,7,1.27659574468085,1
M_PL_031,Ilex retusa,actinomorphic,7,4,0.170212765957447,0
M_PL_031,Phthirusa adunca,actinomorphic,7,7,0.702127659574468,1
M_PL_031,Stegolepsis angustata,actinomorphic,7,7,0.978723404255319,0
M_PL_031,Calea lucidivenia,actinomorphic,6,4,0.404255319148936,0
M_PL_031,Tibouchina fraterna,actinomorphic,5,5,0.893617021276596,1
M_PL_031,Clusia grandiflora,actinomorphic,4,4,0.808510638297872,0
M_PL_031,Cybianthus quelchii,actinomorphic,4,3,0.212765957446809,0
M_PL_031,Digomphia laurifolia,zygomorphic,4,4,0.808510638297872,0
M_PL_031,Vaccinium puberulum,actinomorphic,4,4,0.787234042553192,1
M_PL_031,Vismia lauriformis,actinomorphic,4,3,0.638297872340426,0
M_PL_031,Borreria capitata,actinomorphic,3,2,0.106382978723404,0
M_PL_031,Heliamphora heterodoxa,actinomorphic,3,3,0.723404255319149,0
M_PL_031,Macairea pachyphylla,actinomorphic,3,3,0.638297872340426,0
M_PL_031,Marcetia taxifolia,actinomorphic,3,2,0.148936170212766,0
M_PL_031,Siphanthera cordifolia,actinomorphic,3,2,0.48936170212766,0
M_PL_031,Vaccinium euryanthum,actinomorphic,3,1,0.127659574468085,0
M_PL_031,Vernonia bolivariensis,actinomorphic,3,3,0.680851063829787,0
M_PL_031,Befaria glauca,actinomorphic,2,2,0.297872340425532,0
M_PL_031,Chromolanea sp1 M_PL_031,actinomorphic,2,2,0.212765957446809,0
M_PL_031,Cyrilla racemiflora,actinomorphic,2,1,0.0212765957446809,0
M_PL_031,Declieuxia fruticosa,actinomorphic,2,2,0.127659574468085,0
M_PL_031,Epidendrum ibaguense,zygomorphic,2,2,0.276595744680851,0
M_PL_031,Eriopsis biloba,zygomorphic,2,2,0.170212765957447,0
M_PL_031,Galactophora schomburgkiana,actinomorphic,2,2,0.446808510638298,0
M_PL_031,Mandevilla benthamii,actinomorphic,2,1,0.127659574468085,0
M_PL_031,Meriana sclerophylla,actinomorphic,2,2,0.319148936170213,0
M_PL_031,Miconia ciliata,actinomorphic,2,0,0,0
M_PL_031,Mikania psilotachya,actinomorphic,2,1,0.0425531914893617,0
M_PL_031,Pagameopsis garryoides,actinomorphic,2,2,0.382978723404255,0
M_PL_031,Philodendron ptarianum,zygomorphic,2,0,0,0
M_PL_031,Remijia densiflora,actinomorphic,2,2,0.170212765957447,0
M_PL_031,Sipanea galioides,actinomorphic,2,1,0.0638297872340425,0
M_PL_031,Ternstroemia crassifolia,actinomorphic,2,2,0.595744680851064,0
M_PL_031,Xyris setigera,actinomorphic,2,2,0.595744680851064,0
M_PL_031,Catasetum discolor,zygomorphic,1,1,0.0212765957446809,0
M_PL_031,Epistephium duckei,zygomorphic,1,1,0.170212765957447,0
M_PL_031,Irlbachia nemorosa,actinomorphic,1,1,0.0425531914893617,0
M_PL_031,Macairea parvifolia,actinomorphic,1,1,0.148936170212766,0
M_PL_031,Notopora schomburgkii,actinomorphic,1,1,0.127659574468085,0
M_PL_031,Pogonia stricta,zygomorphic,1,1,0.127659574468085,0
M_PL_031,Sauvagesia angustifolia,actinomorphic,1,1,0.0851063829787234,0
M_PL_031,Sobralia liliastrum,actinomorphic,1,1,0.191489361702128,0
M_PL_031,Tococa nitens,actinomorphic,1,1,0.148936170212766,0
M_PL_032,Claytonia virginica,actinomorphic,23,15,5.33333333333333,3.5
M_PL_032,Isopyrum biternatum,actinomorphic,20,12,4.5,3.5
M_PL_032,Dentaria laciniata,actinomorphic,11,10,4,2.5
M_PL_032,Erythronium albidum,actinomorphic,6,5,2.5,2
M_PL_032,Dicentra cucullaria,zygomorphic,2,2,1.33333333333333,1
M_PL_032,Sanguinaria canadensis,NA,2,2,1.16666666666667,1
M_PL_032,Dicentra canadensis,zygomorphic,1,1,0.5,0.5
M_PL_033,Salix fragilis,actinomorphic,13,11,4.58333333333333,5
M_PL_033,Vaccinium myrtilloides,actinomorphic,14,14,6.08333333333333,6
M_PL_033,Ledum groenlandicum,actinomorphic,18,18,6.75,7
M_PL_033,Nemopanthus mucronata,actinomorphic,13,12,4.25,4.5
M_PL_033,Gaylussacia baccata,actinomorphic,14,14,5.5,6
M_PL_033,Spiraea alba,actinomorphic,12,10,3.75,4
M_PL_033,Chamaedaphne calyculata,actinomorphic,13,13,5.58333333333333,7
M_PL_033,Aronia melanocarpa,actinomorphic,16,16,5.33333333333333,6
M_PL_033,Kalmia polifolia,actinomorphic,11,11,5,6
M_PL_033,Kalmia angustifolia,actinomorphic,8,8,3.25,4
M_PL_033,Calopogon pulchellus,zygomorphic,2,1,0.0833333333333333,0
M_PL_033,Smilacina trifolia,actinomorphic,5,5,1.33333333333333,1.5
M_PL_033,Andromeda glaucophylla,actinomorphic,2,2,1.33333333333333,1.5
M_PL_034,Tepualia stipularis,actinomorphic,47,27,4.16,3
M_PL_034,Eucryphia cordifolia,actinomorphic,38,23,3.72,2
M_PL_034,Amomyrtus meli,actinomorphic,34,27,4.8,4
M_PL_034,Myrceugenia ovata var. ovata,actinomorphic,29,27,4.92,4
M_PL_034,Luma apiculata,actinomorphic,22,22,4.36,3
M_PL_034,Myrceugenia planipes,actinomorphic,18,16,3.48,3
M_PL_034,Amomyrtus luma,actinomorphic,17,12,3.48,4
M_PL_034,Gevuina avellana,zygomorphic,16,11,2.28,2
M_PL_034,Caldcluvia paniculata,actinomorphic,15,11,3.04,3
M_PL_034,Myrceugenia parvifolia,actinomorphic,11,11,3.32,3
M_PL_034,Embothrium coccineum,zygomorphic,8,4,1.04,1
M_PL_034,Rhaphithamnus spinosus,actinomorphic,8,7,2.64,3
M_PL_034,Berberis darwinii,actinomorphic,7,7,3,3
M_PL_034,Hydrangea serratifolia,actinomorphic,7,7,2.28,2
M_PL_034,Anagallis alternifolia,actinomorphic,5,5,0.48,0
M_PL_034,Ovidia pillopillo,actinomorphic,5,5,2.44,3
M_PL_034,Berberis buxifolia,actinomorphic,4,4,2.28,3
M_PL_034,Gaultheria phillyreifolia,actinomorphic,4,4,2.16,2
M_PL_034,Ugni molinae,actinomorphic,3,3,1.96,2
M_PL_034,Asteranthera ovata,actinomorphic,2,2,1,1
M_PL_034,Gaultheria mucronata,actinomorphic,2,0,0,0
M_PL_034,Luzuriaga polyphylla,actinomorphic,2,2,0.92,1
M_PL_034,Luzuriaga radicans,actinomorphic,2,2,0.92,1
M_PL_034,Mitraria coccinea,actinomorphic,2,2,1,1
M_PL_034,Myrteola nummularia,actinomorphic,2,2,0.64,1
M_PL_034,Ugni candollei,actinomorphic,2,2,0.96,1
M_PL_035,Spilanthes urens,actinomorphic,13,13,0.916666666666667,0
M_PL_035,Stachytarpheta jamaicensis,actinomorphic,12,11,0.783333333333333,0
M_PL_035,Cordia globosa,actinomorphic,11,10,1.6,1
M_PL_035,Morinda royoc,actinomorphic,9,8,1.21666666666667,1
M_PL_035,Piscidia piscipula,zygomorphic,8,8,0.966666666666667,1
M_PL_035,Borreria laevis,actinomorphic,7,7,1.05,1
M_PL_035,Cordia gerascanthus,actinomorphic,6,6,0.666666666666667,0
M_PL_035,Eupatorium odoratum,actinomorphic,6,5,0.966666666666667,1
M_PL_035,Blechum pyramidatum,actinomorphic,5,5,0.733333333333333,1
M_PL_035,Bauhinia divaricata,zygomorphic,4,4,0.966666666666667,1
M_PL_035,Cassia occidentalis,zygomorphic,4,4,0.15,0
M_PL_035,Cassia sp1 M_PL_035,zygomorphic,4,4,0.15,0
M_PL_035,Cordia sebestena,actinomorphic,4,4,0.65,1
M_PL_035,Ehretia tinifolia,actinomorphic,4,4,1.11666666666667,1
M_PL_035,Lantana involucrata,actinomorphic,4,4,1.18333333333333,1
M_PL_035,Mikania micrantha,actinomorphic,4,4,0.983333333333333,1
M_PL_035,Urechites lutea,actinomorphic,4,4,0.966666666666667,1
M_PL_035,Waltheria indica,actinomorphic,4,3,0.583333333333333,1
M_PL_035,Alternanthera ficoidea,actinomorphic,3,3,1.06666666666667,1
M_PL_035,Bursera simaruba,actinomorphic,3,2,0.8,1
M_PL_035,Capraria biflora,zygomorphic,3,3,0.916666666666667,1
M_PL_035,Evolvulus nummularius,actinomorphic,3,3,0.583333333333333,0
M_PL_035,Ipomoea acuminata,actinomorphic,3,3,0.85,1
M_PL_035,Melochia nodiflora,actinomorphic,3,3,0.6,1
M_PL_035,Ascleptas curassavica,actinomorphic,2,2,0.0833333333333333,0
M_PL_035,Bunchosia media,actinomorphic,2,2,0.0333333333333333,0
M_PL_035,Conocarpus erectus,actinomorphic,2,2,0.616666666666667,1
M_PL_035,Cordia brownei,actinomorphic,2,2,0.766666666666667,1
M_PL_035,Crotalaria verrucosa,zygomorphic,2,2,0.516666666666667,1
M_PL_035,Guazuma ulmifolia,actinomorphic,2,2,0.766666666666667,1
M_PL_035,Indigofera tinctoria,zygomorphic,2,2,0.616666666666667,1
M_PL_035,Merremia umbellata,actinomorphic,2,2,0.116666666666667,0
M_PL_035,Thunbergia fragrans,zygomorphic,2,2,0.383333333333333,0
M_PL_035,Turnera ulmifolia,actinomorphic,2,2,0.583333333333333,1
M_PL_035,Argythamnia candicans,actinomorphic,1,1,0.5,0.5
M_PL_035,Avicennia germinans,actinomorphic,1,1,0.3,0
M_PL_035,Bourreria succulenta,actinomorphic,1,1,0.5,0.5
M_PL_035,Broughtonia sanguinea,zygomorphic,1,1,0.5,0.5
M_PL_035,Byrsonia coriacea,actinomorphic,1,1,0.05,0
M_PL_035,Capparis ferruginea,actinomorphic,1,1,0.3,0
M_PL_035,Cissus sicycoides,actinomorphic,1,1,0.5,0.5
M_PL_035,Euphorbia heterophylla,actinomorphic,1,1,0.0333333333333333,0
M_PL_035,Euphorbia hyssopifolia,actinomorphic,1,1,0.116666666666667,0
M_PL_035,Ipomoea tiliacea,actinomorphic,1,1,0.116666666666667,0
M_PL_035,Jacquinia arborea,actinomorphic,1,1,0.5,0.5
M_PL_035,Lantana camara,actinomorphic,1,1,0.1,0
M_PL_035,Lippia nodiflora,actinomorphic,1,1,0.266666666666667,0
M_PL_035,Malpighia glabra,actinomorphic,1,1,0.5,0.5
M_PL_035,Mimosa pudica,zygomorphic,1,1,0.05,0
M_PL_035,Momordica charantia,actinomorphic,1,1,0.266666666666667,0
M_PL_035,Philoxerus vermicularis,actinomorphic,1,1,0.5,0.5
M_PL_035,Physalis angulata,actinomorphic,1,1,0.5,0.5
M_PL_035,Rhabdadenia biflora,actinomorphic,1,1,0.266666666666667,0
M_PL_035,Sarcostemma clausum,actinomorphic,1,1,0.3,0
M_PL_035,Sesuvium portulacastrum,actinomorphic,1,1,0.05,0
M_PL_035,Solanum erianthum,actinomorphic,1,1,0.05,0
M_PL_035,Solanum havanense,actinomorphic,1,1,0.05,0
M_PL_035,Solanum torvum,actinomorphic,1,1,0.266666666666667,0
M_PL_035,Stylosanthes hamata,zygomorphic,1,1,0.266666666666667,0
M_PL_035,Tribulus cistoides,actinomorphic,1,1,0.3,0
M_PL_035,Vernonia cinerea,actinomorphic,1,1,0.0333333333333333,0
M_PL_036,Azorina vidalii,actinomorphic,8,6,1.88888888888889,2
M_PL_036,Crithmum maritimum,actinomorphic,4,3,0.777777777777778,1
M_PL_036,Daucus carota,actinomorphic,3,3,1,1
M_PL_036,Leucanthemum vulgare,actinomorphic,3,2,0.888888888888889,1
M_PL_036,Lotus corniculatus,zygomorphic,3,3,0.666666666666667,0
M_PL_036,Freesia sp1 M_PL_036,actinomorphic,2,2,0.444444444444444,0
M_PL_036,Reseada luteola,actinomorphic,2,2,0.777777777777778,1
M_PL_036,Silene vulgaris,actinomorphic,2,2,0.888888888888889,1
M_PL_036,Solidago sempervirens,actinomorphic,2,1,0.555555555555556,1
M_PL_036,Beta maritima,actinomorphic,1,1,0.333333333333333,0
M_PL_037,Cirsium arvense,actinomorphic,17,12,3,3
M_PL_037,Eupatorium cannabinum,actinomorphic,9,5,1.66666666666667,1
M_PL_037,Stachys palustris,zygomorphic,9,5,1.66666666666667,2
M_PL_037,Sonchus palustris,actinomorphic,8,4,1.44444444444444,2
M_PL_037,Juncus effusus,actinomorphic,6,5,1.66666666666667,1
M_PL_037,Lychnis flos-cuculi,actinomorphic,6,2,0.444444444444444,0
M_PL_037,Sonchus arvensis,actinomorphic,6,6,1.77777777777778,2
M_PL_037,Allium scorodoprasum,actinomorphic,5,4,0.888888888888889,0
M_PL_037,Calystegia sepium,actinomorphic,5,3,1.33333333333333,1
M_PL_037,Silene dioica,actinomorphic,1,1,0.111111111111111,0
M_PL_038,Angelica sylvestris,actinomorphic,17,11,3.14285714285714,2
M_PL_038,Chaerophyllum temulentum,actinomorphic,15,14,3.85714285714286,3
M_PL_038,Silene dioica,actinomorphic,13,6,1.71428571428571,2
M_PL_038,Stachys sylvatica,zygomorphic,11,9,2.71428571428571,2
M_PL_038,Lapsana communis,actinomorphic,9,6,2.14285714285714,2
M_PL_038,Geranium robertianum,actinomorphic,6,6,1.42857142857143,1
M_PL_038,Vicia sepium,zygomorphic,6,4,1.42857142857143,2
M_PL_038,Veronica agrestis,zygomorphic,2,2,0.428571428571429,0
M_PL_039,Euphorbia obtusifolia,actinomorphic,17,15,3,2
M_PL_039,Argyranthemum frutescens,actinomorphic,14,9,2.75,2.5
M_PL_039,Convolvulus floridus,actinomorphic,12,8,2.5,2
M_PL_039,Euphorbia canariensis,actinomorphic,12,8,1.625,1
M_PL_039,Lavandula buchii,zygomorphic,12,10,3.375,3
M_PL_039,Galactites tomentosa,actinomorphic,10,8,3,3.5
M_PL_039,Plocama pendula,actinomorphic,9,6,2.3125,2
M_PL_039,Bituminaria bituminosa,zygomorphic,6,6,2.5,3
M_PL_039,Echium plantagineum,actinomorphic,6,6,2.75,2.5
M_PL_039,Echium aculeatum,actinomorphic,5,5,2.0625,2
M_PL_039,Lotus glaucus,zygomorphic,5,5,2,2
M_PL_039,Oxalis pes-caprae,actinomorphic,5,4,1.3125,1
M_PL_039,Scandix pecten-veneris,actinomorphic,4,1,0.1875,0
M_PL_039,Sideritis argosphacelus,zygomorphic,4,4,1.9375,2
M_PL_039,Ceballosia fruticosa,actinomorphic,3,2,0.9375,1
M_PL_039,Sideritis nervosa,zygomorphic,3,3,1.75,2
M_PL_039,Fagonia albiflora,actinomorphic,2,2,1,1
M_PL_040,Dendropanax arboreus,actinomorphic,18,13,0.892857142857143,0
M_PL_040,Dendropanax sp1 M_PL_040,actinomorphic,14,12,0.75,0
M_PL_040,Unidentified sp21 M_PL_040,NA,2,2,0.535714285714286,0
M_PL_040,Unidentified sp14 M_PL_040,NA,7,4,0.571428571428571,0
M_PL_040,Portlandia grandiflora,actinomorphic,4,3,0.5,0
M_PL_040,Unidentified sp23 M_PL_040,NA,1,1,0.321428571428571,0
M_PL_040,Miconia sp1 M_PL_040,actinomorphic,7,6,0.714285714285714,0
M_PL_040,Spermacoce assurgens,actinomorphic,3,2,0.535714285714286,0
M_PL_040,Unidentified sp13 M_PL_040,NA,10,10,1.53571428571429,1
M_PL_040,Unidentified sp15 M_PL_040,NA,6,6,0.785714285714286,0
M_PL_040,Aechmea paniculigera,actinomorphic,3,3,0.5,0
M_PL_040,Impatiens walleriana,zygomorphic,4,4,0.821428571428571,0.5
M_PL_040,Petiveria sp1 M_PL_040,actinomorphic,2,2,0.464285714285714,0
M_PL_040,Blakea trinervia,actinomorphic,4,2,0.285714285714286,0
M_PL_040,Unidentified sp19 M_PL_040,NA,2,2,0.25,0
M_PL_040,Byrsonima sp1 M_PL_040,actinomorphic,5,5,0.464285714285714,0
M_PL_040,Pilea sp1 M_PL_040,actinomorphic,2,1,0.321428571428571,0
M_PL_040,Unidentified sp16 M_PL_040,NA,3,3,0.428571428571429,0
M_PL_040,Unidentified sp18 M_PL_040,NA,2,2,0.321428571428571,0
M_PL_040,Unidentified sp20 M_PL_040,NA,2,2,0.285714285714286,0
M_PL_040,Wallenia laurifolia,actinomorphic,1,1,0.0714285714285714,0
M_PL_040,Passiflora sp1 M_PL_040,actinomorphic,2,2,0.535714285714286,0
M_PL_040,Unidentified sp17 M_PL_040,NA,3,3,0.428571428571429,0
M_PL_040,Guarea swartzii,actinomorphic,1,1,0.0714285714285714,0
M_PL_040,Psidium montanum,actinomorphic,2,2,0.464285714285714,0
M_PL_040,Unidentified sp22 M_PL_040,NA,1,1,0.142857142857143,0
M_PL_040,Nectandra coriacea,actinomorphic,1,1,0.0714285714285714,0
M_PL_040,Pilea sp2 M_PL_040,actinomorphic,1,0,0,0
M_PL_040,Tradescantia zebrina,actinomorphic,1,1,0.142857142857143,0
M_PL_041,Cordia martinicensis,actinomorphic,23,21,2.9,2
M_PL_041,Cordia sp1 M_PL_041,actinomorphic,12,10,1.8,1
M_PL_041,Cornutia pyramidata,zygomorphic,4,3,0.9,1
M_PL_041,Unidentified sp21 M_PL_041,NA,10,8,1.26666666666667,1
M_PL_041,Croton flavens,actinomorphic,3,3,0.4,0
M_PL_041,Vernonia sp1 M_PL_041,actinomorphic,14,14,2.16666666666667,1
M_PL_041,Chamaecrista glandulosa,zygomorphic,7,7,1.5,1
M_PL_041,Wedelia calycina,actinomorphic,13,12,2,1
M_PL_041,Mimosa casta,zygomorphic,4,4,1.06666666666667,1
M_PL_041,Lantana camara,actinomorphic,5,5,0.933333333333333,1
M_PL_041,Gonzalagunia hirsuta,actinomorphic,6,5,1.36666666666667,1
M_PL_041,Guettarda scabra,actinomorphic,3,2,0.566666666666667,0
M_PL_041,Ipomoea tiliacea,actinomorphic,4,4,0.933333333333333,1
M_PL_041,Calliandra tergemina,actinomorphic,6,6,1.16666666666667,1
M_PL_041,Daphnopsis americana,actinomorphic,1,1,0.333333333333333,0
M_PL_041,Lantana involucrata,actinomorphic,5,3,0.866666666666667,1
M_PL_041,Tetrazygia angustifolia,actinomorphic,1,1,0.3,0
M_PL_041,Wedelia trilobata,actinomorphic,4,3,0.566666666666667,0
M_PL_041,Sida rhombifolia,actinomorphic,3,2,0.166666666666667,0
M_PL_041,Byrsonima spicata,actinomorphic,2,1,0.3,0
M_PL_041,Miconia striata,actinomorphic,3,3,0.633333333333333,0
M_PL_041,Spermacoce assurgens,actinomorphic,2,2,0.233333333333333,0
M_PL_041,Ludwigia octovalvis,actinomorphic,2,2,0.2,0
M_PL_041,Odontonema nitidum,zygomorphic,1,1,0.433333333333333,0
M_PL_041,Palicourea crocea,actinomorphic,1,1,0.433333333333333,0
M_PL_041,Centrosema virginianum,zygomorphic,1,0,0,0
M_PL_041,Coccoloba sp1 M_PL_041,actinomorphic,1,1,0.166666666666667,0
M_PL_041,Desmodium adscendens,zygomorphic,1,1,0.166666666666667,0
M_PL_041,Oxalis barrelieri,actinomorphic,1,0,0,0
M_PL_041,Oxalis frutescens,actinomorphic,1,1,0.433333333333333,0
M_PL_041,Stigmaphyllon diversifolium,actinomorphic,1,1,0.133333333333333,0
M_PL_042,Pectis tenuifolia,actinomorphic,4,2,1.36363636363636,1
M_PL_042,Chiococa alba,actinomorphic,3,3,1.72727272727273,1
M_PL_042,Darwiniothamnus tenuifolius,actinomorphic,3,3,1.72727272727273,1
M_PL_042,Opuntia echios,actinomorphic,3,3,1.72727272727273,1
M_PL_042,Scalesia affinis,actinomorphic,3,3,1.72727272727273,1
M_PL_042,Waltheria ovata,actinomorphic,3,3,1.72727272727273,1
M_PL_042,Cordia lutea,actinomorphic,1,1,0.909090909090909,1
M_PL_042,Cordia revoluta,actinomorphic,1,1,0.909090909090909,1
M_PL_042,Jasminoserius thouarsii,actinomorphic,1,1,0.909090909090909,1
M_PL_042,Lippia rosmarinifolia,actinomorphic,1,1,0.909090909090909,1
M_PL_042,Passiflora foetida,actinomorphic,1,1,0.909090909090909,1
M_PL_042,Plumbago scandens,actinomorphic,1,0,0,0
M_PL_043,Tripleurospermum inodorum,actinomorphic,31,26,4.14814814814815,4
M_PL_043,Tanacetum vulgare,actinomorphic,17,15,2.77777777777778,3
M_PL_043,Melilotus albus,zygomorphic,15,13,2.85185185185185,2
M_PL_043,Trifolium repens,zygomorphic,15,10,2.18518518518519,2
M_PL_043,Achillea millefolium,actinomorphic,14,13,2.55555555555556,2
M_PL_043,Cirsium vulgare,actinomorphic,14,10,2.18518518518519,2
M_PL_043,Senecio jacobea,actinomorphic,14,14,2.48148148148148,2
M_PL_043,Silene dioica,actinomorphic,14,13,2.77777777777778,3
M_PL_043,Verbascum thapsus,actinomorphic,13,13,2.59259259259259,3
M_PL_043,Vicia hirsuta,zygomorphic,11,10,1.18518518518519,1
M_PL_043,Cirsium arvense,actinomorphic,10,8,2.07407407407407,2
M_PL_043,Chaerophyllum temulentum,actinomorphic,9,7,1.96296296296296,2
M_PL_043,Myosotis palustris,actinomorphic,9,7,1.07407407407407,1
M_PL_043,Echium vulgare,actinomorphic,7,6,1.81481481481481,2
M_PL_043,Epilobium montanum,actinomorphic,7,6,0.777777777777778,0
M_PL_043,Lapsana communis,actinomorphic,7,7,1.88888888888889,2
M_PL_043,Ranunculus repens,actinomorphic,7,5,1.66666666666667,2
M_PL_043,Aegopodium podagraria,actinomorphic,6,4,1.18518518518519,1
M_PL_043,Daucus carota,actinomorphic,6,5,1.14814814814815,1
M_PL_043,Trifolium dubium,zygomorphic,6,6,1.40740740740741,1
M_PL_043,Chamomilla recutita,actinomorphic,4,4,0.703703703703704,0
M_PL_043,Malva sylvestris,actinomorphic,3,2,0.333333333333333,0
M_PL_043,Prunella vulgaris,zygomorphic,3,3,0.666666666666667,1
M_PL_043,Stachys sylvatica,zygomorphic,3,3,1.18518518518519,1
M_PL_043,Chrysanthemum maximum,actinomorphic,2,2,0.407407407407407,0
M_PL_043,Cerastium glomeratum,actinomorphic,1,1,0.222222222222222,0
M_PL_043,Geranium robertianum,actinomorphic,1,1,0.222222222222222,0
M_PL_043,Hypericum perforatum,actinomorphic,1,1,0.62962962962963,1
M_PL_044,Castanopsis sieboldii,zygomorphic,101,54,1.88073394495413,1
M_PL_044,Mallotus japonicus,actinomorphic,37,28,1.21100917431193,0
M_PL_044,Meliosma rigida,actinomorphic,32,14,0.73394495412844,0
M_PL_044,Glochidion acuminatum,actinomorphic,67,37,1.04587155963303,0
M_PL_044,Schima wallichii,actinomorphic,38,24,1.11009174311927,0
M_PL_044,Elaeocarpus japonicus,actinomorphic,40,28,1.04587155963303,0
M_PL_044,Lagerstroemia subcostata,actinomorphic,27,16,1.09174311926605,0
M_PL_044,Peucedanum joponicum,actinomorphic,30,18,0.834862385321101,0
M_PL_044,Ardisia sieboldii,actinomorphic,22,15,1.05504587155963,0
M_PL_044,Symplocos microcalyx,actinomorphic,23,14,0.376146788990826,0
M_PL_044,Heritiera littoralis,actinomorphic,21,11,0.36697247706422,0
M_PL_044,Wendtandia formosana,actinomorphic,30,15,1.01834862385321,0
M_PL_044,PittosPorum tobira,actinomorphic,14,11,0.339449541284404,0
M_PL_044,Ampetopsis brevipedunculata,actinomorphic,28,18,0.743119266055046,0
M_PL_044,Crepidiastrum lanceolatum,actinomorphic,22,9,0.211009174311927,0
M_PL_044,Deutzia naseana,actinomorphic,15,9,0.330275229357798,0
M_PL_044,Clerodendrum trichotomum,zygomorphic,24,16,1.10091743119266,0
M_PL_044,Machitus thunbergii,actinomorphic,23,14,0.321100917431193,0
M_PL_044,Schefflera octophylla,actinomorphic,22,14,0.55045871559633,0
M_PL_044,Youngia japonica,actinomorphic,13,7,0.293577981651376,0
M_PL_044,Ardisia quinquegona,actinomorphic,19,17,1.20183486238532,1
M_PL_044,Elaeocarpus sylvestris,actinomorphic,24,17,0.724770642201835,0
M_PL_044,Ilex integra,actinomorphic,18,10,0.724770642201835,0
M_PL_044,Glochidion obovatum,actinomorphic,26,14,0.577981651376147,0
M_PL_044,Glochidion zeylanicum,actinomorphic,23,16,0.357798165137615,0
M_PL_044,Musaenda parviflora,actinomorphic,15,9,0.422018348623853,0
M_PL_044,Maesa tenera,actinomorphic,16,10,0.275229357798165,0
M_PL_044,Euodia meliifolia,actinomorphic,11,9,0.917431192660551,0
M_PL_044,Alocasia odora,actinomorphic,5,2,0.119266055045872,0
M_PL_044,Cinnamomum doederleinii,actinomorphic,18,12,0.880733944954128,0
M_PL_044,Styrax japonica,actinomorphic,17,11,0.486238532110092,0
M_PL_044,Rhamnella franguloides,actinomorphic,13,8,0.394495412844037,0
M_PL_044,Euscaphis japonica,actinomorphic,17,12,0.394495412844037,0
M_PL_044,Kandetia candel,actinomorphic,7,4,0.477064220183486,0
M_PL_044,Antidesma joponicum,actinomorphic,11,3,0.0642201834862385,0
M_PL_044,Dendropanax trifidus,actinomorphic,14,11,0.862385321100917,0
M_PL_044,Clematis terniflora,actinomorphic,9,7,0.385321100917431,0
M_PL_044,Ligustrum joponicum,actinomorphic,10,8,0.605504587155963,0
M_PL_044,Trema orientalis,actinomorphic,12,3,0.146788990825688,0
M_PL_044,Vitex rotundifolia,zygomorphic,11,7,0.394495412844037,0
M_PL_044,Callicarpa japonica,zygomorphic,7,5,0.55045871559633,0
M_PL_044,Litsea japonica,actinomorphic,9,6,0.192660550458716,0
M_PL_044,Acer insulae,actinomorphic,5,4,0.073394495412844,0
M_PL_044,Melastoma candidum,actinomorphic,5,4,0.220183486238532,0
M_PL_044,Mosla dianthera,zygomorphic,4,4,0.100917431192661,0
M_PL_044,Brassica campestris,actinomorphic,4,4,0.302752293577982,0
M_PL_044,Hibiscus maleinoi,actinomorphic,7,5,0.330275229357798,0
M_PL_044,Pandanus odoratissimus,actinomorphic,6,2,0.036697247706422,0
